"term","categories","variant_names","wikipedia_en","wikipedia_he","selected_anchor_text","hebrew_term","chavrutai_search_url","wiki_match_source"
"Elazar ben Mehavai","names","","","","","","https://chavrutai.com/search?q=Elazar%20ben%20Mehavai",""
"Elazar ben Pineḥas","names","","","","","","https://chavrutai.com/search?q=Elazar%20ben%20Pine%E1%B8%A5as",""
"Elazar ben Po’ira","names","","","","","","https://chavrutai.com/search?q=Elazar%20ben%20Po%E2%80%99ira",""
"Elazar ben Yehuda of Aveilum","names","","","","","","https://chavrutai.com/search?q=Elazar%20ben%20Yehuda%20of%20Aveilum",""
"Elazar ben Yehuda of Avelim","names","","","","","","https://chavrutai.com/search?q=Elazar%20ben%20Yehuda%20of%20Avelim",""
"Elazar of Birta","names","","","","","","https://chavrutai.com/search?q=Elazar%20of%20Birta",""
"Elazar the scribe","names","","","","","","https://chavrutai.com/search?q=Elazar%20the%20scribe",""
"Eldad and Medad","biblicalNames","","https://en.wikipedia.org/wiki/Eldad_and_Medad","","Eldad and Medad","","https://chavrutai.com/search?q=Eldad%20and%20Medad","biblical_names_api_review:verified_exact_or_redirect"
"Elders of Beit Hillel","names","the Elders of Beit Hillel","","","","","https://chavrutai.com/search?q=Elders%20of%20Beit%20Hillel",""
"Elders of Beit Shammai","names","the elders of Beit Shammai","","","","","https://chavrutai.com/search?q=Elders%20of%20Beit%20Shammai",""
"Elders of Hagronya","names","","","","","","https://chavrutai.com/search?q=Elders%20of%20Hagronya",""
"Elders of Jerusalem","names","","","","","","https://chavrutai.com/search?q=Elders%20of%20Jerusalem",""
"Elders of Nezonya","names","","","","","","https://chavrutai.com/search?q=Elders%20of%20Nezonya",""
"Elders of Pumbedita","names","The elders of Pumbedita","","","","","https://chavrutai.com/search?q=Elders%20of%20Pumbedita",""
"Elders of Sura","names","","","","","","https://chavrutai.com/search?q=Elders%20of%20Sura",""
"Eli","biblicalNames","","","","Eli","","https://chavrutai.com/search?q=Eli","biblical_names_api_review:disambiguation_only"
"Eliezer ben Dinai","names","","","","","","https://chavrutai.com/search?q=Eliezer%20ben%20Dinai",""
"Eliezer ben Yehuda of Evlayim","names","","","","","","https://chavrutai.com/search?q=Eliezer%20ben%20Yehuda%20of%20Evlayim",""
"Eliezer of Biriyya","names","","","","","","https://chavrutai.com/search?q=Eliezer%20of%20Biriyya",""
"Eliezer Ze’eira","names","","","","","","https://chavrutai.com/search?q=Eliezer%20Ze%E2%80%99eira",""
"Eliezer, servant of Abraham","biblicalNames","","","","Eliezer, servant of Abraham","","https://chavrutai.com/search?q=Eliezer%2C%20servant%20of%20Abraham","biblical_names_api_review:no_exact_page"
"Eliezer, the servant of Abraham","biblicalNames","","","","","","https://chavrutai.com/search?q=Eliezer%2C%20the%20servant%20of%20Abraham","biblical_names_api_review:no_exact_page"
"Elihu ben Barachel","biblicalNames","","","","","","https://chavrutai.com/search?q=Elihu%20ben%20Barachel","biblical_names_api_review:no_exact_page"
"Elihu ben Barachel the Buzite","biblicalNames","","","","Elihu ben Barachel the Buzite","","https://chavrutai.com/search?q=Elihu%20ben%20Barachel%20the%20Buzite","biblical_names_api_review:no_exact_page"
"Elihu, son of Barachel, the Buzite","biblicalNames","","","","","","https://chavrutai.com/search?q=Elihu%2C%20son%20of%20Barachel%2C%20the%20Buzite","biblical_names_api_review:no_exact_page"
"Elijah","names","","https://en.wikipedia.org/wiki/Elijah#In_Jewish_folklore","","Elijah","","https://chavrutai.com/search?q=Elijah","blog"
"Elimelech","biblicalNames","","https://en.wikipedia.org/wiki/Elimelech","","","","https://chavrutai.com/search?q=Elimelech","biblical_names_api_review:verified_exact_or_redirect"
"Eliphaz (Job)","biblicalNames","Eliphaz the Temanite","https://en.wikipedia.org/wiki/Eliphaz_(Job)","","Eliphaz the Temanite","","https://chavrutai.com/search?q=Eliphaz%20(Job)","biblical_names_api_review:verified_exact_or_redirect"
"Eliphaz, son of Esau","biblicalNames","","","","","","https://chavrutai.com/search?q=Eliphaz%2C%20son%20of%20Esau","biblical_names_api_review:no_exact_page"
"Elisha","biblicalNames","","https://en.wikipedia.org/wiki/Elisha","","Elisha","","https://chavrutai.com/search?q=Elisha","biblical_names_api_review:verified_exact_or_redirect"
"Elisha ben Avuya","names","","","","","","https://chavrutai.com/search?q=Elisha%20ben%20Avuya",""
"Elisha, Man of Wings","names","","","","","","https://chavrutai.com/search?q=Elisha%2C%20Man%20of%20Wings",""
"Elishama ben Pikai","names","","","","","","https://chavrutai.com/search?q=Elishama%20ben%20Pikai",""
"Elisheba","biblicalNames","Elisheva","https://en.wikipedia.org/wiki/Elisheba","","Elisheva","","https://chavrutai.com/search?q=Elisheba","biblical_names_api_review:verified_exact_or_redirect"
"Emaum","talmudToponyms","","","","","","https://chavrutai.com/search?q=Emaum",""
"Emma’um","talmudToponyms","","","","","","https://chavrutai.com/search?q=Emma%E2%80%99um",""
"Emmaus","talmudToponyms","","https://en.wikipedia.org/wiki/Emmaus","","Emmaus","","https://chavrutai.com/search?q=Emmaus","blog"
"emperor Hadrian","names","","","","","","https://chavrutai.com/search?q=emperor%20Hadrian",""
"Enaim","biblicalPlaces","","","","","","https://chavrutai.com/search?q=Enaim",""
"Ephron","biblicalNames","","https://en.wikipedia.org/wiki/Ephron","","","","https://chavrutai.com/search?q=Ephron","biblical_names_api_review:verified_exact_or_redirect"
"Er","biblicalNames","","","","","","https://chavrutai.com/search?q=Er","biblical_names_api_review:disambiguation_only"
"Er and Onan","biblicalNames","","","","","","https://chavrutai.com/search?q=Er%20and%20Onan","biblical_names_api_review:no_exact_page"
"Esau","biblicalNames","","https://en.wikipedia.org/wiki/Esau","","Esau","","https://chavrutai.com/search?q=Esau","biblical_names_api_review:verified_exact_or_redirect"
"Eshel River","talmudToponyms","","","","","","https://chavrutai.com/search?q=Eshel%20River",""
"Eshtaol","biblicalPlaces","","https://en.wikipedia.org/wiki/Eshtaol#Hebrew_Bible","","Eshtaol","","https://chavrutai.com/search?q=Eshtaol","blog"
"Esther","biblicalNames","","https://en.wikipedia.org/wiki/Esther","","Esther“, section “Name","","https://chavrutai.com/search?q=Esther","biblical_names_api_review:verified_exact_or_redirect"
"Euphrates","talmudToponyms","","https://en.wikipedia.org/wiki/Euphrates#Etymology","","Euphrates”, section “Etymology","","https://chavrutai.com/search?q=Euphrates","blog"
"Euphrates River","talmudToponyms","","","","","","https://chavrutai.com/search?q=Euphrates%20River",""
"Evil eye","concepts","","https://en.wikipedia.org/wiki/Evil_eye","","evil eye","","https://chavrutai.com/search?q=Evil%20eye","blog"
"evil inclination","concepts","","","","","","https://chavrutai.com/search?q=evil%20inclination",""
"Exilarch","concepts;names","The Exilarch","https://en.wikipedia.org/wiki/Exilarch","","Exilarch","","https://chavrutai.com/search?q=Exilarch","blog"
"Exilarch’s household","names","","","","","","https://chavrutai.com/search?q=Exilarch%E2%80%99s%20household",""
"Exile","concepts","the exile","https://en.wikipedia.org/wiki/Exile","https://he.wikipedia.org/wiki/%D7%92%D7%9C%D7%95%D7%AA","Exile","גלות","https://chavrutai.com/search?q=Exile","blog+en_langlink_he"
"Ezekiel","biblicalNames","Ezekiel ben Buzi; Ezekiel, son of Buzi","https://en.wikipedia.org/wiki/Ezekiel","","Ezekiel","","https://chavrutai.com/search?q=Ezekiel","biblical_names_api_review:verified_exact_or_redirect"
"Ezra","biblicalNames","","https://en.wikipedia.org/wiki/Ezra","https://he.wikipedia.org/wiki/%D7%A2%D7%96%D7%A8%D7%90_%D7%94%D7%A1%D7%95%D7%A4%D7%A8","Ezra","עזרא הסופר","https://chavrutai.com/search?q=Ezra","biblical_names_api_review:verified_exact_or_redirect"
"father Ḥalafta","names","father, Ḥalafta","","","","","https://chavrutai.com/search?q=father%20%E1%B8%A4alafta",""
"father of Ravin bar Ḥinnana","names","","","","","","https://chavrutai.com/search?q=father%20of%20Ravin%20bar%20%E1%B8%A4innana",""
"father of Shmuel bar Avin","names","","","","","","https://chavrutai.com/search?q=father%20of%20Shmuel%20bar%20Avin",""
"First Fruits","concepts","","https://en.wikipedia.org/wiki/First_Fruits","","Bikkurim","","https://chavrutai.com/search?q=First%20Fruits","blog"
"First tithe","concepts","","https://en.wikipedia.org/wiki/First_tithe","","first] tithe","","https://chavrutai.com/search?q=First%20tithe","blog"
"Firstborn (Judaism)","concepts","firstborn","https://en.wikipedia.org/wiki/Firstborn_(Judaism)","","firstborn","","https://chavrutai.com/search?q=Firstborn%20(Judaism)","blog"
"Foolish Galilean","names","","","","","","https://chavrutai.com/search?q=Foolish%20Galilean",""
"fortress [<i>ḥakra</i>] of Gush Ḥalav","talmudToponyms","","","","","","https://chavrutai.com/search?q=fortress%20%5B%3Ci%3E%E1%B8%A5akra%3C%2Fi%3E%5D%20of%20Gush%20%E1%B8%A4alav",""
"fortress of Shanvata","talmudToponyms","","","","","","https://chavrutai.com/search?q=fortress%20of%20Shanvata",""
"fortress of Tulbakni","talmudToponyms","","","","","","https://chavrutai.com/search?q=fortress%20of%20Tulbakni",""
"fortress Tulbaknei","talmudToponyms","","","","","","https://chavrutai.com/search?q=fortress%20Tulbaknei",""
"Fuga","names","","","","","","https://chavrutai.com/search?q=Fuga",""
"Gabriel","biblicalNames","","https://en.wikipedia.org/wiki/Gabriel","","Gabriel","","https://chavrutai.com/search?q=Gabriel","biblical_names_api_review:verified_exact_or_redirect"
"Gad","biblicalNames","","","","","","https://chavrutai.com/search?q=Gad","biblical_names_api_review:disambiguation_only"
"Gad the seer","biblicalNames","","","","Gad the seer","","https://chavrutai.com/search?q=Gad%20the%20seer","biblical_names_api_review:no_exact_page"
"Gadara","talmudToponyms","Gader","https://en.wikipedia.org/wiki/Gadara","","Gader","","https://chavrutai.com/search?q=Gadara","blog"
"Gadyon","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gadyon",""
"Gaggot Tzerifim","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gaggot%20Tzerifim",""
"Gaggot Tzerifin","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gaggot%20Tzerifin",""
"Galaḥi","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gala%E1%B8%A5i",""
"Galia","talmudToponyms","","","","","","https://chavrutai.com/search?q=Galia",""
"Galilean","biblicalNations","","https://en.wikipedia.org/wiki/Galilean","","Galileans","","https://chavrutai.com/search?q=Galilean","blog"
"Galilee","talmudToponyms","","https://en.wikipedia.org/wiki/Galilee#Late_Roman_period","","Late Roman Galilee","","https://chavrutai.com/search?q=Galilee","blog"
"Gamaliel","names","Rabban Gamliel","https://en.wikipedia.org/wiki/Gamaliel","","Rabban Gamliel","","https://chavrutai.com/search?q=Gamaliel","blog"
"Gamaliel the Elder","names","Rabban Gamliel the Elder","https://en.wikipedia.org/wiki/Gamaliel_the_Elder","","Rabban Gamliel the Elder","","https://chavrutai.com/search?q=Gamaliel%20the%20Elder","blog"
"Gamda River","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gamda%20River",""
"Gamla","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gamla",""
"Gamliel","names","","","","","","https://chavrutai.com/search?q=Gamliel",""
"Ganzak","talmudToponyms","Ginzak","https://en.wikipedia.org/wiki/Ganzak","","Ginzak","","https://chavrutai.com/search?q=Ganzak","blog"
"Garden of Eden","biblicalPlaces;concepts","","https://en.wikipedia.org/wiki/Garden_of_Eden#Jewish_eschatology","","Garden of Eden","","https://chavrutai.com/search?q=Garden%20of%20Eden","blog"
"gardens of Tzerifin","talmudToponyms","","","","","","https://chavrutai.com/search?q=gardens%20of%20Tzerifin",""
"Gaskalgas","names","","","","","","https://chavrutai.com/search?q=Gaskalgas",""
"Gath (city)","biblicalPlaces","Gath","https://en.wikipedia.org/wiki/Gath_(city)","","Gath","","https://chavrutai.com/search?q=Gath%20(city)","blog"
"Gaza","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gaza",""
"Gedaliah ben Ahikam","biblicalNames","","","","","","https://chavrutai.com/search?q=Gedaliah%20ben%20Ahikam","biblical_names_api_review:no_exact_page"
"Gedaliah, son of Ahikam","biblicalNames","","","","","","https://chavrutai.com/search?q=Gedaliah%2C%20son%20of%20Ahikam","biblical_names_api_review:no_exact_page"
"Geder","talmudToponyms","","","","","","https://chavrutai.com/search?q=Geder",""
"Gedod","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gedod",""
"Gehazi","biblicalNames","","https://en.wikipedia.org/wiki/Gehazi","","Gehazi","","https://chavrutai.com/search?q=Gehazi","biblical_names_api_review:verified_exact_or_redirect"
"Gehenna","concepts","","https://en.wikipedia.org/wiki/Gehenna","","Gehenna","","https://chavrutai.com/search?q=Gehenna","blog"
"Geihazi","biblicalNames","","","","","","https://chavrutai.com/search?q=Geihazi","biblical_names_api_review:no_exact_page"
"Gematria","concepts","","https://en.wikipedia.org/wiki/Gematria#Related_transformations","","Gematria - Wikipedia","","https://chavrutai.com/search?q=Gematria","blog"
"Geneiva","names","","","","","","https://chavrutai.com/search?q=Geneiva",""
"Generation of the Flood","biblicalNames;concepts","the generation of the flood","","","","","https://chavrutai.com/search?q=Generation%20of%20the%20Flood",""
"Generations of Noah","biblicalNames;concepts","descendants of Noah","https://en.wikipedia.org/wiki/Generations_of_Noah","","","","https://chavrutai.com/search?q=Generations%20of%20Noah","biblical_names_api_review:verified_exact_or_redirect"
"Genesis creation narrative","concepts","Creation","https://en.wikipedia.org/wiki/Genesis_creation_narrative","","Creation","","https://chavrutai.com/search?q=Genesis%20creation%20narrative","blog"
"Genesis flood narrative","concepts","Flood","https://en.wikipedia.org/wiki/Genesis_flood_narrative","","Flood","","https://chavrutai.com/search?q=Genesis%20flood%20narrative","blog"
"Geniva","names","","","","","","https://chavrutai.com/search?q=Geniva",""
"Genosar Valley","talmudToponyms","","","","","","https://chavrutai.com/search?q=Genosar%20Valley",""
"Gerar","talmudToponyms","","https://en.wikipedia.org/wiki/Gerar","","Gerar","","https://chavrutai.com/search?q=Gerar","blog"
"Gerav","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gerav",""
"Germamya","talmudToponyms","","","","","","https://chavrutai.com/search?q=Germamya",""
"Gerofina","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gerofina",""
"Gevat","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gevat",""
"Geviha ben Pesisa","names","","https://en.wikipedia.org/wiki/Geviha_ben_Pesisa","","Geviha ben Pesisa","","https://chavrutai.com/search?q=Geviha%20ben%20Pesisa","blog"
"Gevini crier","names","","","","","","https://chavrutai.com/search?q=Gevini%20crier",""
"Gibeon (ancient city)","talmudToponyms","Gibeon","https://en.wikipedia.org/wiki/Gibeon_(ancient_city)#Canaanite_city","","Gibeon","","https://chavrutai.com/search?q=Gibeon%20(ancient%20city)","blog"
"Gibeonite","biblicalNations","","","","","","https://chavrutai.com/search?q=Gibeonite",""
"Giddel bar Manyumi","names","","","","","","https://chavrutai.com/search?q=Giddel%20bar%20Manyumi",""
"Giddel bar Menashe","names","","","","","","https://chavrutai.com/search?q=Giddel%20bar%20Menashe",""
"Giddel bar Menashya","names","","","","","","https://chavrutai.com/search?q=Giddel%20bar%20Menashya",""
"Giddel bar Minyumi","names","","","","","","https://chavrutai.com/search?q=Giddel%20bar%20Minyumi",""
"Giddel bar Re’ilai","names","","","","","","https://chavrutai.com/search?q=Giddel%20bar%20Re%E2%80%99ilai",""
"Giddul","names","","","","","","https://chavrutai.com/search?q=Giddul",""
"Giddul bar Menashya","names","","","","","","https://chavrutai.com/search?q=Giddul%20bar%20Menashya",""
"Giddul bar Minyumei","names","","","","","","https://chavrutai.com/search?q=Giddul%20bar%20Minyumei",""
"Giddul bar Re’ilai","names","","","","","","https://chavrutai.com/search?q=Giddul%20bar%20Re%E2%80%99ilai",""
"Gideon","biblicalNames","","https://en.wikipedia.org/wiki/Gideon","","Gideon","","https://chavrutai.com/search?q=Gideon","biblical_names_api_review:verified_exact_or_redirect"
"Gift offering","concepts","gift-offering","https://en.wikipedia.org/wiki/Gift_offering","","meal-offerings","","https://chavrutai.com/search?q=Gift%20offering","blog"
"Gifti","talmudToponyms","","","","","","https://chavrutai.com/search?q=Gifti",""
"Gihon","talmudToponyms","","https://en.wikipedia.org/wiki/Gihon","","Gihon","","https://chavrutai.com/search?q=Gihon","blog"
